time,->1,2->1,3->1,4->1,5->1,->2,1->2,->3,1->3,->4,1->4,->5,1->5
0.0,2.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,8.000000000000002,-1.0,7.000000000000001,-1.0,6.000000000000001,-1.0,5.000000000000001
0.10050251256281408,2.0,-1.8248560697758067,-1.6715488520488784,-1.5311210648852234,-1.402490701151743,-1.0,5.803514781181512,-1.0,5.078075433533822,-1.0,4.352636085886133,-1.0,3.6271967382384447
0.20100502512562815,2.0,-2.6016046131770163,-2.2512524385566905,-1.948081433194527,-1.685737797091514,-1.0,3.3262971084476036,-1.0,2.910509969891653,-1.0,2.4947228313357024,-1.0,2.078935692779752
0.30150753768844224,2.0,-2.9954443216565076,-2.5149868054886033,-2.111592812357017,-1.7729016389020626,-1.0,1.6396380237075363,-1.0,1.4346832707440942,-1.0,1.229728517780652,-1.0,1.0247737648172102
0.4020100502512563,2.0,-3.042320031298828,-2.5175635386396715,-2.0833200215179626,-1.7239772765527042,-1.0,0.7764486570639308,-1.0,0.6793925749309394,-1.0,0.5823364927979481,-1.0,0.48528041066495675
0.5025125628140704,2.0,-2.9082878784130175,-2.390027586846664,-1.9641219027408001,-1.6141131124005101,-1.0,0.3786602088336947,-1.0,0.3313276827294828,-1.0,0.28399515662527103,-1.0,0.23666263052105918
0.6030150753768845,2.0,-2.704142599116791,-2.2145736350903897,-1.8136382429958606,-1.4852898270227326,-1.0,0.19597128969468813,-1.0,0.17147487848285212,-1.0,0.1469784672710161,-1.0,0.12248205605918008
0.7035175879396985,2.0,-2.482023028202233,-2.0289126706181797,-1.6585207377828775,-1.355746400325422,-1.0,0.10862504333383326,-1.0,0.09504691291710408,-1.0,0.08146878250037494,-1.0,0.06789065208364578
0.8040201005025126,2.0,-2.263770482663232,-1.8485476783381796,-1.5094854259979325,-1.2326142776926772,-1.0,0.06449668896555873,-1.0,0.05643460284486388,-1.0,0.04837251672416904,-1.0,0.0403104306034742
0.9045226130653267,2.0,-2.0579443796403654,-1.6793869754341346,-1.3704649493153647,-1.118368912614054,-1.0,0.0408824151691347,-1.0,0.03577211327299286,-1.0,0.03066181137685102,-1.0,0.025551509480709184
1.0050251256281408,2.0,-1.867466594285388,-1.5233041584604579,-1.2425687229100484,-1.0135710779639906,-1.0,0.027535768554122892,-1.0,0.02409379748485753,-1.0,0.020651826415592166,-1.0,0.017209855346326807
1.105527638190955,2.0,-1.6928550166227545,-1.380469209828294,-1.1257285701398014,-0.9179957149293488,-1.0,0.019609133519713554,-1.0,0.017157991829749357,-1.0,0.014706850139785165,-1.0,0.012255708449820971
1.206030150753769,2.0,-1.533601518634712,-1.2503365684593764,-1.0193922803446913,-0.8311047217370169,-1.0,0.014692830102469573,-1.0,0.012856226339660876,-1.0,0.011019622576852179,-1.0,0.009183018814043483
1.306532663316583,2.0,-1.3887761932457057,-1.132076405033035,-0.9228247180461171,-0.7522508730020825,-1.0,0.011530353117442282,-1.0,0.010089058977761996,-1.0,0.00864776483808171,-1.0,0.007206470698401426
1.407035175879397,2.0,-1.257300583463836,-1.0247685187018463,-0.8352422170740565,-0.6807679505437199,-1.0,0.009436687884545818,-1.0,0.008257101898977588,-1.0,0.0070775159134093615,-1.0,0.005897929927841135
1.5075376884422111,2.0,-1.1380739640521897,-0.9274911278824826,-0.755873368176511,-0.616010799523135,-1.0,0.008023007925426852,-1.0,0.0070201319347484945,-1.0,0.006017255944070139,-1.0,0.005014379953391782
1.6080402010050252,2.0,-1.030031815391347,-0.8393612883545329,-0.6839860366723682,-0.5573725008721838,-1.0,0.007060628777773342,-1.0,0.006178050180551673,-1.0,0.005295471583330005,-1.0,0.004412892986108338
1.7085427135678393,2.0,-0.9321718854392388,-0.759552269303141,-0.6188983644275228,-0.5042907547775495,-1.0,0.006410987067720961,-1.0,0.005609613684255841,-1.0,0.0048082403007907205,-1.0,0.0040068669173256004
1.8090452261306533,2.0,-0.8435643181124239,-0.6872996623774227,-0.5599819957201669,-0.45624907748197474,-1.0,0.005988219320838383,-1.0,0.005239691905733584,-1.0,0.0044911644906287865,-1.0,0.003742637075523989
1.9095477386934674,2.0,-0.7633538118518902,-0.621901905413527,-0.5066614951187415,-0.41277550291013343,-1.0,0.0057384738003439855,-1.0,0.005021164575300986,-1.0,0.004303855350257989,-1.0,0.0035865461252149906
2.0100502512562817,2.0,-0.69075779110235,-0.5627180562946895,-0.4584119324541967,-0.37344012404129356,-1.0,0.005628133372141197,-1.0,0.004924616700623547,-1.0,0.004221100029105898,-1.0,0.003517583357588248
2.1105527638190957,2.0,-0.6250626437731919,-0.5091642740917967,-0.41475564577037627,-0.3378521534405399,-1.0,0.005636949139304347,-1.0,0.004932330496891303,-1.0,0.00422771185447826,-1.0,0.0035230932120652167
2.21105527638191,2.0,-0.5656191038596223,-0.46070976968259086,-0.3752587075675699,-0.3056568527366661,-1.0,0.005753979111139844,-1.0,0.005034731722247363,-1.0,0.004315484333354882,-1.0,0.0035962369444624024
2.311557788944724,2.0,-0.511837356714629,-0.4168726305174354,-0.3395273702466725,-0.27653251188942973,-1.0,0.005975185799371536,-1.0,0.005228287574450093,-1.0,0.004481389349528651,-1.0,0.00373449112460721
2.412060301507538,2.0,-0.46318217439383225,-0.3772157320814468,-0.3072046329561604,-0.2501875688087653,-1.0,0.006302058307704063,-1.0,0.005514301019241055,-1.0,0.004726543730778047,-1.0,0.003938786442315039
2.512562814070352,2.0,-0.4191682446604112,-0.3413428465648822,-0.2779670012889338,-0.22635791235654618,-1.0,0.006740895045906904,-1.0,0.005898283165168541,-1.0,0.005055671284430178,-1.0,0.004213059403691815
2.613065326633166,2.0,-0.37935577294875905,-0.30889499968965306,-0.2515214701879585,-0.20480438436372883,-1.0,0.007302544289526524,-1.0,0.0063897262533357075,-1.0,0.005476908217144892,-1.0,0.004564090180954077
2.71356783919598,2.0,-0.3433463924092233,-0.2795470956452464,-0.22760273924824304,-0.1853104823792485,-1.0,0.008002486947078362,-1.0,0.007002176078693566,-1.0,0.006001865210308772,-1.0,0.005001554341923976
2.814070351758794,2.0,-0.31077939105538227,-0.2530048119383412,-0.20597065736065845,-0.16768025697076622,-1.0,0.008861201164000498,-1.0,0.007753551018500436,-1.0,0.006645900873000374,-1.0,0.0055382507275003115
2.9145728643216082,2.0,-0.28132824932506606,-0.22900175521931204,-0.1864078865727239,-0.15173639300914765,-1.0,0.009904786362964626,-1.0,0.008666688067594047,-1.0,0.0074285897722234685,-1.0,0.006190491476852891
3.0150753768844223,2.0,-0.2546974755616061,-0.207296865362246,-0.16871777272623106,-0.13731846311080498,-1.0,0.01116584503685833,-1.0,0.009770114407251038,-1.0,0.008374383777643747,-1.0,0.006978653148036456
3.1155778894472363,2.0,-0.23061972103736425,-0.18767205126854877,-0.15272240813702762,-0.12428134020156181,-1.0,0.01268464254056122,-1.0,0.011099062222991066,-1.0,0.009513481905420914,-1.0,0.007927901587850762
3.2160804020100504,2.0,-0.20885315545227143,-0.16993004168087134,-0.138260871742407,-0.11249375654937506,-1.0,0.014510580457866316,-1.0,0.012696757900633024,-1.0,0.010882935343399736,-1.0,0.009069112786166447
3.3165829145728645,2.0,-0.18917908319964602,-0.15389243413148299,-0.12518763230333813,-0.1018369969861,-1.0,0.016704034694449085,-1.0,0.014616030357642947,-1.0,0.01252802602083681,-1.0,0.010440021684030677
3.4170854271356785,2.0,-0.17139978127336342,-0.13939792582526903,-0.11337110096616614,-0.0922037147602793,-1.0,0.01933862616056907,-1.0,0.01692129789049793,-1.0,0.014503969620426799,-1.0,0.012086641350355667
3.5175879396984926,2.0,-0.15533654061724886,-0.12630071114457386,-0.10269232032101701,-0.08349685923270368,-1.0,0.022504009517623675,-1.0,0.019691008327920714,-1.0,0.016878007138217754,-1.0,0.014065005948514796
3.6180904522613067,2.0,-0.14082789399145104,-0.11446903159531026,-0.09304377809700719,-0.07562870551189949,-1.0,0.026309287736284298,-1.0,0.02302062676924876,-1.0,0.019731965802213224,-1.0,0.016443304835177686
3.7185929648241207,2.0,-0.12772801476777912,-0.10378386512179315,-0.08432833455663641,-0.06851997689743045,-1.0,0.030887183527832224,-1.0,0.027026285586853195,-1.0,0.023165387645874166,-1.0,0.01930448970489514
3.819095477386935,2.0,-0.11590527256443343,-0.0941377429627061,-0.07645825369243975,-0.06209905187351659,-1.0,0.03639912916699456,-1.0,0.03184923802112024,-1.0,0.02729934687524592,-1.0,0.0227494557293716
3.919597989949749,2.0,-0.10524093320620195,-0.08543368345987595,-0.06935432931164905,-0.05630124818116901,-1.0,0.043041471727397584,-1.0,0.037661287761472886,-1.0,0.03228110379554819,-1.0,0.02690091982962349
4.020100502512563,2.0,-0.095627992087536,-0.07758423346519337,-0.06294509806186026,-0.05106817726439638,-1.0,0.05105303293108489,-1.0,0.04467140381469927,-1.0,0.03828977469831366,-1.0,0.03190814558192805
4.120603015075377,2.0,-0.0869701317992239,-0.07051060932506381,-0.05716613246026388,-0.04634716316027931,-1.0,0.06072431465483692,-1.0,0.0531337753229823,-1.0,0.04554323599112769,-1.0,0.037952696659273075
4.2211055276381915,2.0,-0.0791807968072454,-0.06414193081076586,-0.051959408001224984,-0.04209072065146291,-1.0,0.07240870269504687,-1.0,0.063357614858166,-1.0,0.05430652702128515,-1.0,0.04525543918440429
4.3216080402010055,2.0,-0.07218238022193198,-0.058414542925794816,-0.047272739512958566,-0.038256088279788505,-1.0,0.08653609557034479,-1.0,0.07571908362405168,-1.0,0.06490207167775859,-1.0,0.05408505973146549
4.42211055276382,2.0,-0.06590552042999155,-0.05327142234394025,-0.04305928315368772,-0.03480481264459537,-1.0,0.10362947397845779,-1.0,0.09067578973115056,-1.0,0.07772210548384334,-1.0,0.06476842123653612
4.522613065326634,2.0,-0.06028850883898726,-0.04866166746310347,-0.03927710186493862,-0.0317023813256809,-1.0,0.12432503217912157,-1.0,0.10878440315673137,-1.0,0.09324377413434116,-1.0,0.07770314511195098
4.623115577889448,2.0,-0.055276814638840356,-0.04454007394542832,-0.03588879386705414,-0.028917902846252043,-1.0,0.14939661785406516,-1.0,0.130722040622307,-1.0,0.11204746339054886,-1.0,0.09337288615879072
4.723618090452262,2.0,-0.05082273896380946,-0.040866801510311516,-0.032861186076646065,-0.026423833417702536,-1.0,0.17978537407219883,-1.0,0.15731220231317394,-1.0,0.13483903055414911,-1.0,0.11236585879512426
4.824120603015076,2.0,-0.04688522019568813,-0.03760714322956714,-0.0301650974475966,-0.024195751932427113,-1.0,0.2166356476075173,-1.0,0.18955619165657764,-1.0,0.16247673570563798,-1.0,0.1353972797546983
4.92462311557789,2.0,-0.043429826099188946,-0.034731416565063504,-0.027775181656603837,-0.02221218701699103,-1.0,0.2613384223005923,-1.0,0.22867111951301825,-1.0,0.19600381672544423,-1.0,0.1633365139378702
5.025125628140704,2.0,-0.04042898987511436,-0.03221500739778638,-0.025669865028010233,-0.02045450327910083,-1.0,0.3155837514556994,-1.0,0.27613578252373694,-1.0,0.23668781359177454,-1.0,0.19723984465981212
5.125628140703518,2.0,-0.03786258091299145,-0.030038616853191553,-0.023831405366480703,-0.018906858747099506,-1.0,0.38142389045780445,-1.0,0.3337459041505788,-1.0,0.2860679178433533,-1.0,0.23838993153612775
5.226130653266332,2.0,-0.03571895547813807,-0.028188790158607577,-0.022246112529959467,-0.017556252843740235,-1.0,0.4613490492854666,-1.0,0.4036804181247833,-1.0,0.34601178696409995,-1.0,0.28834315580341663
5.326633165829146,2.0,-0.033996722873222585,-0.026658854656808728,-0.020904795715863986,-0.016392695621487437,-1.0,0.5583778519332354,-1.0,0.4885806204415809,-1.0,0.4187833889499265,-1.0,0.3489861574582721
5.42713567839196,2.0,-0.03270761643831966,-0.025450474064412563,-0.01980354184969527,-0.015409547093498056,-1.0,0.6761646221620288,-1.0,0.5916440443917751,-1.0,0.5071234666215215,-1.0,0.42260288885126795
5.527638190954774,2.0,-0.031881122389271085,-0.02457616030436841,-0.018944994127999017,-0.014604104420968126,-1.0,0.8191253603290711,-1.0,0.7167346902879372,-1.0,0.6143440202468033,-1.0,0.5119533502056695
5.628140703517588,2.0,-0.03157203930475856,-0.024063342906326165,-0.018340421246462183,-0.013978567518884476,-1.0,0.9925833410194955,-1.0,0.8685104233920584,-1.0,0.7444375057646215,-1.0,0.6203645881371846
5.728643216080402,2.0,-0.03187295931364558,-0.023960991027595864,-0.018013047307809477,-0.01354158876108419,-1.0,1.2029332681547613,-1.0,1.0525666096354158,-1.0,0.9021999511160708,-1.0,0.7518332925967257
5.8291457286432165,2.0,-0.03293556451479488,-0.024350684941421088,-0.01800351417589608,-0.013310777151202897,-1.0,1.4578180621964187,-1.0,1.2755908044218662,-1.0,1.093363546647314,-1.0,0.9111362888727617
5.9296482412060305,2.0,-0.03500797487903113,-0.0253655535941812,-0.01837899433807232,-0.013316778424911524,-1.0,1.7663028453201841,-1.0,1.5455149896551608,-1.0,1.3247271339901379,-1.0,1.103939278325115
6.030150753768845,2.0,-0.03850290639106085,-0.02722382102289531,-0.019248845976564132,-0.013610069699723266,-1.0,2.139009709025316,-1.0,1.8716334953971514,-1.0,1.604257281768987,-1.0,1.3368810681408225
6.130653266331659,2.0,-0.044127416157114754,-0.030290484129398394,-0.02079236972982231,-0.014272557634486887,-1.0,2.5881328117019415,-1.0,2.2646162102391987,-1.0,1.941099608776456,-1.0,1.6175830073137134
6.231155778894473,2.0,-0.053142017644256585,-0.03519561618518519,-0.023309834009430177,-0.01543795750841248,-1.0,3.1271554111077533,-1.0,2.736260984719284,-1.0,2.3453665583308148,-1.0,1.9544721319423457
6.331658291457287,2.0,-0.06790612940970038,-0.04307196267046827,-0.0273199835174266,-0.01732871121663551,-1.0,3.7698661981928563,-1.0,3.2986329234187486,-1.0,2.8273996486446418,-1.0,2.356166373870535
6.432160804020101,2.0,-0.09309234456258199,-0.05605547523815136,-0.03375376426150874,-0.020324808302618166,-1.0,4.527736813276596,-1.0,3.9617697116170216,-1.0,3.3958026099574474,-1.0,2.829835508297873
6.532663316582915,2.0,-0.13854436634890954,-0.0783885421589513,-0.04435232868205325,-0.02509460411433867,-1.0,5.403400025483805,-1.0,4.727975022298329,-1.0,4.052550019112854,-1.0,3.377125015927378
6.633165829145729,2.0,-0.22632352042926732,-0.11893092615703642,-0.062497128735256,-0.03284168477299209,-1.0,6.3746771796155075,-1.0,5.577842532163569,-1.0,4.78100788471163,-1.0,3.984173237259692
6.733668341708543,2.0,-0.4083083766426173,-0.19681813013329666,-0.09487288031387174,-0.04573189258704783,-1.0,7.356071660525456,-1.0,6.436562702959773,-1.0,5.517053745394091,-1.0,4.59754478782841
6.834170854271357,2.0,-0.8062586873847484,-0.3525003228791085,-0.1541149595297424,-0.06737987002607312,-1.0,8.114184254074672,-1.0,7.099911222315337,-1.0,6.085638190556004,-1.0,5.07136515879667
6.934673366834171,2.0,-1.6657514623161689,-0.6568215549921246,-0.25899104191429057,-0.10212267365580559,-1.0,8.148071313708844,-1.0,7.129562399495237,-1.0,6.111053485281632,-1.0,5.092544571068027
7.035175879396985,2.0,-3.2395452778357408,-1.160796348838231,-0.4159375913862831,-0.1490391644477454,-1.0,6.837353015826223,-1.0,5.982683888847944,-1.0,5.128014761869667,-1.0,4.273345634891389
7.135678391959799,2.0,-5.1794292704874465,-1.7283162197819109,-0.5767195338999815,-0.19244481250147444,-1.0,4.419176692991221,-1.0,3.866779606367318,-1.0,3.314382519743415,-1.0,2.761985433119513
7.236180904522613,2.0,-6.504346991519359,-2.0831656748194676,-0.667181625880229,-0.2136802762234781,-1.0,2.2562444900450305,-1.0,1.9742139287894014,-1.0,1.6921833675337725,-1.0,1.4101528062781439
7.336683417085427,2.0,-6.888046822280049,-2.1629609983429683,-0.679205892293559,-0.21328204426301905,-1.0,1.0304198416195909,-1.0,0.9016173614171419,-1.0,0.772814881214693,-1.0,0.6440124010122442
7.437185929648241,2.0,-6.6912285233101505,-2.08245813013516,-0.648107209382953,-0.20170539760761722,-1.0,0.46928238144435536,-1.0,0.4106220837638109,-1.0,0.3519617860832665,-1.0,0.2933014884027221
7.5376884422110555,2.0,-6.255815142461067,-1.9388807835270325,-0.6009224982428377,-0.18624555443871,-1.0,0.22494186273935177,-1.0,0.19682412989693276,-1.0,0.16870639705451382,-1.0,0.14058866421209484
7.63819095477387,2.0,-5.7512671414358225,-1.7788520345641567,-0.550194528878849,-0.17017384179487943,-1.0,0.11566240120020638,-1.0,0.10120460105018056,-1.0,0.08674680090015477,-1.0,0.07228900075012898
7.738693467336684,2.0,-5.2469127699411295,-1.6210881442131708,-0.5008521858790811,-0.15474356957560864,-1.0,0.06402361120005083,-1.0,0.056020659800044476,-1.0,0.04801770840003813,-1.0,0.04001475700003177
7.839195979899498,2.0,-4.768947632385987,-1.4724974097805432,-0.45465993335731214,-0.14038442313528324,-1.0,0.038055579227459,-1.0,0.03329863182402662,-1.0,0.028541684420594245,-1.0,0.023784737017161873
7.939698492462312,2.0,-4.326165273737131,-1.33526991162833,-0.41213089987206925,-0.12720418071607445,-1.0,0.024176031583145352,-1.0,0.021154027635252183,-1.0,0.018132023687359014,-1.0,0.015110019739465845
8.040201005025127,2.0,-3.9203420598452166,-1.2097102215797864,-0.37328358894563335,-0.1151851619051206,-1.0,0.01632791718898807,-1.0,0.014286927540364558,-1.0,0.01224593789174105,-1.0,0.010204948243117542
8.14070351758794,2.0,-3.550411816346525,-1.0953699229120626,-0.33794268601650057,-0.104261839945199,-1.0,0.01166142989231546,-1.0,0.010203751155776026,-1.0,0.008746072419236594,-1.0,0.0072883936826971625
8.241206030150755,2.0,-3.214193334380921,-0.9915142460027605,-0.3058623910745532,-0.09435247427097705,-1.0,0.008763115548000694,-1.0,0.007667726104500607,-1.0,0.006572336661000521,-1.0,0.005476947217500434
8.341708542713569,2.0,-2.9091304152999444,-0.8973209204373177,-0.2767786290103926,-0.08537238372649582,-1.0,0.006896294460282225,-1.0,0.006034257652746946,-1.0,0.005172220845211669,-1.0,0.0043101840376763905
8.442211055276383,2.0,-2.632617231111694,-0.8119668426682659,-0.2504315425306,-0.07723957147138781,-1.0,0.005659179536921315,-1.0,0.00495178209480615,-1.0,0.004244384652690986,-1.0,0.0035369872105758217
8.542713567839197,2.0,-2.3821419382032576,-0.734665693326247,-0.22657502862091686,-0.0698770271934005,-1.0,0.004823505765813134,-1.0,0.004220567545086491,-1.0,0.0036176293243598496,-1.0,0.0030146911036332083
8.643216080402011,2.0,-2.155347385112233,-0.6646832518544357,-0.2049804080320748,-0.06321353305111707,-1.0,0.0042548910893005,-1.0,0.0037230297031379373,-1.0,0.0031911683169753746,-1.0,0.0026593069308128124
8.743718592964825,2.0,-1.9500528401411783,-0.6013422799026,-0.18543736972610197,-0.05718378140462194,-1.0,0.003871840222170941,-1.0,0.0033878601943995727,-1.0,0.0029038801666282053,-1.0,0.002419900138856838
8.84422110552764,2.0,-1.7642570169172984,-0.5440224458770565,-0.1677536360839931,-0.05172817533975581,-1.0,0.0036238306545238828,-1.0,0.0031708518227083968,-1.0,0.0027178729908929116,-1.0,0.0022648941590774265
8.944723618090453,2.0,-1.5961321601749014,-0.4921579199374879,-0.15175404177323285,-0.04679248918349886,-1.0,0.003479187820888012,-1.0,0.0030442893432770105,-1.0,0.002609390865666009,-1.0,0.0021744923880550075
9.045226130653267,2.0,-1.4440140212961383,-0.44523393611603035,-0.13727936658145387,-0.0423274755396093,-1.0,0.0034181780765482742,-1.0,0.00299090581697974,-1.0,0.0025636335574112054,-1.0,0.0021363612978426713
9.145728643216081,2.0,-1.3063901833428533,-0.4027829786043089,-0.12418509347324994,-0.0382884619646517,-1.0,0.0034289804531453696,-1.0,0.003000357896502198,-1.0,0.002571735339859027,-1.0,0.002143112783215856
9.246231155778895,2.0,-1.18188799820192,-0.364380926535414,-0.11234017796621765,-0.03463495858176999,-1.0,0.003505304801033312,-1.0,0.003067141700904148,-1.0,0.0026289786007749837,-1.0,0.00219081550064582
9.34673366834171,2.0,-1.069262786159814,-0.32964332683064684,-0.10162587155165698,-0.03133028685324515,-1.0,0.003644985446732263,-1.0,0.00318936226589073,-1.0,0.002733739085049197,-1.0,0.0022781159042076643
9.447236180904524,2.0,-0.9673866212045357,-0.2982218769381503,-0.09193461887530185,-0.028341233887638807,-1.0,0.0038491779710991742,-1.0,0.0033680307247117773,-1.0,0.0028868834783243803,-1.0,0.002405736231936984
9.547738693467338,2.0,-0.8752378504254379,-0.26980115257442516,-0.08316903621962851,-0.025637733592700756,-1.0,0.004121947994117779,-1.0,0.0036067044948530566,-1.0,0.0030914609955883343,-1.0,0.002576217496323612
9.648241206030152,2.0,-0.7918913999286382,-0.24409559014347457,-0.07524097226794733,-0.023192574357934186,-1.0,0.004470131987704976,-1.0,0.003911365489241854,-1.0,0.003352598990778732,-1.0,0.00279383249231561
9.748743718592966,2.0,-0.7165098678477957,-0.22084671993929872,-0.06807064869226662,-0.020981132120834738,-1.0,0.004903403033859451,-1.0,0.004290477654627019,-1.0,0.003677552275394588,-1.0,0.0030646268961621566
9.84924623115578,2.0,-0.6483353762642885,-0.19982063885850798,-0.06158587629198171,-0.018981127253328116,-1.0,0.00543450742898676,-1.0,0.004755194000363414,-1.0,0.00407588057174007,-1.0,0.0033965671431167247
9.949748743718594,2.0,-0.5866821400148512,-0.18080570796424172,-0.055721341638420074,-0.017172403550832792,-1.0,0.006079658775544806,-1.0,0.005319701428601705,-1.0,0.0045597440816586045,-1.0,0.0037997867347155036
